applicant_id,name,name_first,name_last,address_full,state,zip_code,dob,age,fico,loan_to_value,gender,occupation,loan_term,rate_type,denied
10979,Mike Vasquez,Mike,Vasquez,"791 Jose Square
Gonzalezburgh, ME 99899",ME,99899,1974-04-10,49,805.0,35.51,male,librarian,30,FIXED,0
10980,Rhonda Garcia,Rhonda,Garcia,"678 Bobby Mission Suite 158
North Paulchester, AL 07854",AL,07854,1989-07-15,33,431.0,79.65,female,plumber,30,FIXED,1
10981,Mrs. Darlene Mckee MD,Darlene,Mckee,"2144 Warren Viaduct Suite 600
Chaneyborough, ID 13681",ID,13681,1989-02-20,34,573.0,46.47,female,salesman,15,FIXED,0
10982,Ashlee Webb,Ashlee,Webb,"954 Alvarado Mill
Dianaville, MA 05033",MA,05033,1969-05-14,53,612.0,59.25,female,mechanic,30,FIXED,0
10983,Deborah Evans,Deborah,Evans,"34820 Anderson Locks Suite 845
Wallmouth, ID 11908",ID,11908,1990-07-17,32,674.0,48.14,female,student,30,FIXED,0
10984,Betty Hernandez,Betty,Hernandez,"55938 Brianna Cape Apt. 762
East Rachelfort, OR 05206",OR,05206,1959-10-16,63,663.0,51.97,female,electrician,30,FIXED,0
10985,Jeffrey Martinez,Jeffrey,Martinez,"1223 Sean Viaduct
Julieton, MO 40951",MO,40951,1954-11-07,68,808.0,32.94,male,plumber,30,FIXED,0
10986,Andrea Stuart,Andrea,Stuart,"608 Chris Terrace Apt. 766
Port Denise, CT 67318",CT,67318,1981-02-06,42,818.0,43.52,female,librarian,30,FIXED,0
10987,Stacy Dyer,Stacy,Dyer,"4879 Bennett Plaza
Barrmouth, NH 57278",NH,57278,1997-10-25,25,601.0,66.57,female,teacher,30,FIXED,0
10988,John Foster,John,Foster,"623 Catherine Hills Apt. 523
Lonniefort, VA 03868",VA,03868,1975-11-18,47,812.0,25.15,male,librarian,30,FIXED,0
10989,Katie Bell,Katie,Bell,"8538 Thompson Crest
West Kaitlynmouth, KY 40150",KY,40150,1967-03-13,56,475.0,71.63,female,teacher,30,FIXED,1
10990,William Watson,William,Watson,"0771 Samuel Turnpike Suite 281
Andradeborough, CT 63162",CT,63162,1956-05-12,66,431.0,65.59,male,accountant,30,FIXED,1
10991,Jacob Hernandez,Jacob,Hernandez,"88849 Smith Burgs Apt. 372
Port Samantha, HI 33807",HI,33807,1969-06-05,53,800.0,3.23,male,retired,30,FIXED,0
10992,Gary Ramirez,Gary,Ramirez,"54311 Matthew Point Suite 236
North Dawn, KY 06592",KY,06592,1958-11-22,64,541.0,70.1,male,doctor,30,FIXED,1
10993,Jacqueline Hall,Jacqueline,Hall,"37235 Parker Drives
New Amyborough, NM 20625",NM,20625,1969-03-25,54,799.0,24.62,female,retired,30,FIXED,0
10994,Michelle Gordon,Michelle,Gordon,"112 Jill Harbors
New Andrewville, PW 57638",PW,57638,1968-01-02,55,569.0,47.28,female,salesman,30,FIXED,0
10995,Hunter Petty,Hunter,Petty,"558 Whitney Loaf
Lake Nicole, KY 74566",KY,74566,1995-02-26,28,795.0,23.74,male,lawyer,30,FIXED,0
10996,Michelle Norton,Michelle,Norton,"7299 Jason Fork
Port Christopherton, LA 28421",LA,28421,1993-04-08,30,804.0,46.55,female,software developer,30,FIXED,0
10997,Michael Villanueva,Michael,Villanueva,"USNV Garner
FPO AA 24903",AA,24903,1987-11-24,35,794.0,31.63,male,stockbroker,30,FIXED,0
10998,Gloria Fields,Gloria,Fields,"Unit 2911 Box 5176
DPO AE 22351",AE,22351,1998-07-05,24,721.0,58.06,female,data scientist,15,FIXED,0
10999,Cheryl Ross,Cheryl,Ross,"USCGC Williams
FPO AE 80931",AE,80931,1987-03-21,36,738.0,56.34,female,accountant,30,FIXED,0
